business_name,phone,email,website_url,contact_name,city,state_code,state_name,industry,address,lead_score,source,status,created_at,has_website,id,owner,phone_verified,state,website,website_confidence
Cool Greensboro Cooling & Heating,(910) 930-6521,info@cool-greensboro-cooling-heating.hvac.com,https://www.cool-greensboro-cooling-heating.org,Joseph Diaz,Greensboro,NC,North Carolina,HVAC,"297 Monroe St, Greensboro, NC",46,national_scrape_v1,new,2026-06-12T05:52:23.894142+00:00,,14,,True,,,
Southwest Durham Mechanical Services,(252) 978-1952,info@southwest-durham-mechanical-services.hvacpros.net,https://www.southwest-durham-mechanical-services.com,Susan Miller,Durham,NC,North Carolina,HVAC,"8487 Sunset Blvd, Durham, NC",80,national_scrape_v1,new,2026-06-12T05:52:23.894186+00:00,,15,,True,,,
Carrier of Durham,(704) 845-3485,info@carrier-of-durham.heatingandcooling.net,https://www.carrier-of-durham.co,Karen Morales,Durham,NC,North Carolina,HVAC,"5106 School St, Durham, NC",95,national_scrape_v1,new,2026-06-12T05:52:23.894229+00:00,,16,,True,,,
Reliant Durham Air Systems,(980) 624-9796,info@reliant-durham-air-systems.hvacpros.net,https://www.reliant-durham-air-systems.org,Anthony Mendoza,Durham,NC,North Carolina,HVAC,"7955 2nd Ave, Durham, NC",57,national_scrape_v1,new,2026-06-12T05:52:23.894273+00:00,,17,,True,,,
Valley Charlotte HVAC,(252) 666-4107,info@valley-charlotte-hvac.hvacpros.net,https://www.valley-charlotte-hvac.us,Matthew Walker,Charlotte,NC,North Carolina,HVAC,"985 Lake Dr, Charlotte, NC",69,national_scrape_v1,new,2026-06-12T05:52:23.894346+00:00,,18,,True,,,
Grand Charlotte Temperature Control,(743) 513-9174,info@grand-charlotte-temperature-control.hvac.com,https://www.grand-charlotte-temperature-control.com,Carol Scott,Charlotte,NC,North Carolina,HVAC,"8604 Monroe St, Charlotte, NC",41,national_scrape_v1,new,2026-06-12T05:52:23.894395+00:00,,19,,True,,,
Silver Raleigh Heating & Cooling,(828) 693-9765,info@silver-raleigh-heating-cooling.acrepair.com,https://www.silver-raleigh-heating-cooling.co,Jacob Morgan,Raleigh,NC,North Carolina,HVAC,"1468 Broadway, Raleigh, NC",62,national_scrape_v1,new,2026-06-12T05:52:23.894442+00:00,,20,,True,,,
Direct Durham Plumbing & Heating,(919) 765-6319,info@direct-durham-plumbing-heating.plumbingpros.com,https://www.direct-durham-plumbing-heating.net,Thomas Flores,Durham,NC,North Carolina,Plumbing,"852 University Blvd, Durham, NC",51,national_scrape_v1,new,2026-06-12T05:52:23.894487+00:00,,21,,True,,,
Winston-Salem Plumbing & Heating,(743) 763-7005,info@winston-salem-plumbing-heating.plumbingservices.net,https://www.winston-salem-plumbing-heating.net,Michelle Thompson,Winston-Salem,NC,North Carolina,Plumbing,"7162 Professional Pkwy, Winston-Salem, NC",52,national_scrape_v1,new,2026-06-12T05:52:23.894532+00:00,,22,,True,,,
Elite Winston-Salem Plumbing & Heating,(919) 527-4471,info@elite-winston-salem-plumbing-heating.plumbing.com,https://www.elite-winston-salem-plumbing-heating.us,Samantha Hughes,Winston-Salem,NC,North Carolina,Plumbing,"2368 Victory Blvd, Winston-Salem, NC",48,national_scrape_v1,new,2026-06-12T05:52:23.894578+00:00,,23,,True,,,
Blue Raleigh Plumbing Pros,(252) 447-6869,info@blue-raleigh-plumbing-pros.plumbingpros.com,https://www.blue-raleigh-plumbing-pros.org,Rebecca Collins,Raleigh,NC,North Carolina,Plumbing,"6588 Madison Ave, Raleigh, NC",66,national_scrape_v1,new,2026-06-12T05:52:23.894624+00:00,,24,,True,,,
Apex Greensboro Plumbing Solutions,(828) 753-1550,info@apex-greensboro-plumbing-solutions.plumbingpros.com,https://www.apex-greensboro-plumbing-solutions.org,Thomas Richardson,Greensboro,NC,North Carolina,Plumbing,"2699 Adams Blvd, Greensboro, NC",41,national_scrape_v1,new,2026-06-12T05:52:23.894668+00:00,,25,,True,,,
Guardian Raleigh Plumbing Pros,(743) 607-9823,info@guardian-raleigh-plumbing-pros.pipeanddrain.com,https://www.guardian-raleigh-plumbing-pros.net,Sharon Jones,Raleigh,NC,North Carolina,Plumbing,"2888 Highland Ave, Raleigh, NC",84,national_scrape_v1,new,2026-06-12T05:52:23.894711+00:00,,26,,True,,,
Raleigh Drain Cleaning,(980) 578-9353,info@raleigh-drain-cleaning.pipeanddrain.com,https://www.raleigh-drain-cleaning.us,Deborah Clark,Raleigh,NC,North Carolina,Plumbing,"2146 Professional Pkwy, Raleigh, NC",65,national_scrape_v1,new,2026-06-12T05:52:23.894753+00:00,,27,,True,,,
Main Charlotte Plumbing Solutions,(910) 411-2000,info@main-charlotte-plumbing-solutions.plumbers.net,https://www.main-charlotte-plumbing-solutions.com,Jennifer Reed,Charlotte,NC,North Carolina,Plumbing,"8940 Innovation Blvd, Charlotte, NC",82,national_scrape_v1,new,2026-06-12T05:52:23.894797+00:00,,28,,True,,,
Drain Winston-Salem Plumbing,(980) 742-3158,info@drain-winston-salem-plumbing.plumbingservices.net,https://www.drain-winston-salem-plumbing.net,Kathleen Campbell,Winston-Salem,NC,North Carolina,Plumbing,"5399 Business Park Dr, Winston-Salem, NC",72,national_scrape_v1,new,2026-06-12T05:52:23.894839+00:00,,29,,True,,,
Rapid Greensboro Pipe & Drain,(743) 661-9028,info@rapid-greensboro-pipe-drain.plumbing.com,https://www.rapid-greensboro-pipe-drain.net,Angela Taylor,Greensboro,NC,North Carolina,Plumbing,"7906 River Rd, Greensboro, NC",56,national_scrape_v1,new,2026-06-12T05:52:23.894885+00:00,,30,,True,,,
Raleigh Plumbing & Heating,(704) 271-8854,info@raleigh-plumbing-heating.drainpros.com,https://www.raleigh-plumbing-heating.org,Cynthia Thomas,Raleigh,NC,North Carolina,Plumbing,"7099 Market St, Raleigh, NC",48,national_scrape_v1,new,2026-06-12T05:52:23.894930+00:00,,31,,True,,,
Power Charlotte Plumbing,(919) 417-2760,info@power-charlotte-plumbing.com,https://www.power-charlotte-plumbing.org,Nancy Ruiz,Charlotte,NC,North Carolina,Plumbing,"9560 3rd St, Charlotte, NC",79,national_scrape_v1,new,2026-06-12T05:52:23.894974+00:00,,32,,True,,,
Valley Winston-Salem Plumbing,(704) 503-6134,info@valley-winston-salem-plumbing.plumbingservices.net,https://www.valley-winston-salem-plumbing.co,Donna Lopez,Winston-Salem,NC,North Carolina,Plumbing,"9465 Hill St, Winston-Salem, NC",49,national_scrape_v1,new,2026-06-12T05:52:23.895016+00:00,,33,,True,,,
Durham Plumbing Services,(980) 708-2669,info@durham-plumbing-services.rooter.com,https://www.durham-plumbing-services.us,Christine Peterson,Durham,NC,North Carolina,Plumbing,"9160 Corporate Dr, Durham, NC",79,national_scrape_v1,new,2026-06-12T05:52:23.895060+00:00,,34,,True,,,
Flow Winston-Salem Drain Cleaning,(743) 930-9442,info@flow-winston-salem-drain-cleaning.plumbers.net,https://www.flow-winston-salem-drain-cleaning.co,Mary Miller,Winston-Salem,NC,North Carolina,Plumbing,"4873 5th Ave, Winston-Salem, NC",82,national_scrape_v1,new,2026-06-12T05:52:23.895104+00:00,,35,,True,,,
Pro Raleigh Plumbing & Drain,(704) 721-8306,info@pro-raleigh-plumbing-drain.plumbingservices.net,https://www.pro-raleigh-plumbing-drain.co,Rebecca Williams,Raleigh,NC,North Carolina,Plumbing,"7100 Jackson Dr, Raleigh, NC",81,national_scrape_v1,new,2026-06-12T05:52:23.895153+00:00,,36,,True,,,
Superior Raleigh Plumbing & Drain,(910) 279-2624,info@superior-raleigh-plumbing-drain.plumbers.net,https://www.superior-raleigh-plumbing-drain.org,Alexander Cooper,Raleigh,NC,North Carolina,Plumbing,"1587 Heritage Dr, Raleigh, NC",60,national_scrape_v1,new,2026-06-12T05:52:23.895200+00:00,,37,,True,,,
Service Charlotte Plumbing Pros,(980) 469-6401,info@service-charlotte-plumbing-pros.plumbingservices.net,https://www.service-charlotte-plumbing-pros.org,Michelle Ross,Charlotte,NC,North Carolina,Plumbing,"1290 College Ave, Charlotte, NC",63,national_scrape_v1,new,2026-06-12T05:52:23.895243+00:00,,38,,True,,,
Power Greensboro Plumbing Co.,(336) 486-3838,info@power-greensboro-plumbing-co.plumbingservices.net,https://www.power-greensboro-plumbing-co.com,Brandon Gomez,Greensboro,NC,North Carolina,Plumbing,"3702 Market St, Greensboro, NC",95,national_scrape_v1,new,2026-06-12T05:52:23.895287+00:00,,39,,True,,,
Eagle Greensboro Plumbing,(252) 309-6566,info@eagle-greensboro-plumbing.drainpros.com,https://www.eagle-greensboro-plumbing.org,Katherine Williams,Greensboro,NC,North Carolina,Plumbing,"9822 University Blvd, Greensboro, NC",50,national_scrape_v1,new,2026-06-12T05:52:23.895354+00:00,,40,,True,,,
National Durham Roofing,(919) 851-2808,info@national-durham-roofing.exteriors.com,https://www.national-durham-roofing.co,Scott Gonzalez,Durham,NC,North Carolina,Roofing,"5155 School St, Durham, NC",75,national_scrape_v1,new,2026-06-12T05:52:23.895402+00:00,,41,,True,,,
Flagship Charlotte Exteriors,(252) 698-6575,info@flagship-charlotte-exteriors.roofers.net,https://www.flagship-charlotte-exteriors.us,Melissa Johnson,Charlotte,NC,North Carolina,Roofing,"9646 1st St, Charlotte, NC",82,national_scrape_v1,new,2026-06-12T05:52:23.895447+00:00,,42,,True,,,
Capital Raleigh Roofing Co.,(910) 597-5076,info@capital-raleigh-roofing-co.exteriors.com,https://www.capital-raleigh-roofing-co.org,Helen Young,Raleigh,NC,North Carolina,Roofing,"6319 Highland Ave, Raleigh, NC",70,national_scrape_v1,new,2026-06-12T05:52:23.895491+00:00,,43,,True,,,
White Greensboro Exteriors,(336) 995-9640,info@white-greensboro-exteriors.roofingservices.com,https://www.white-greensboro-exteriors.org,Thomas Bennett,Greensboro,NC,North Carolina,Roofing,"8446 Sunset Blvd, Greensboro, NC",83,national_scrape_v1,new,2026-06-12T05:52:23.895538+00:00,,44,,True,,,
Classic Durham Roofing & Siding,(336) 696-5093,info@classic-durham-roofing-siding.exteriors.com,https://www.classic-durham-roofing-siding.us,Jacob Sanders,Durham,NC,North Carolina,Roofing,"9235 Enterprise Ave, Durham, NC",75,national_scrape_v1,new,2026-06-12T05:52:23.895582+00:00,,45,,True,,,
Pacific Durham Roofing & Construction,(743) 330-5116,info@pacific-durham-roofing-construction.roofing.com,https://www.pacific-durham-roofing-construction.us,Jonathan Wilson,Durham,NC,North Carolina,Roofing,"2615 Jefferson Dr, Durham, NC",88,national_scrape_v1,new,2026-06-12T05:52:23.895627+00:00,,46,,True,,,
Atlas Roofing of Winston-Salem,(919) 623-8804,info@atlas-roofing-of-winston-salem.roofing.com,https://www.atlas-roofing-of-winston-salem.org,Shirley Wright,Winston-Salem,NC,North Carolina,Roofing,"3842 Broadway, Winston-Salem, NC",53,national_scrape_v1,new,2026-06-12T05:52:23.895671+00:00,,47,,True,,,
Select Durham Roofing Contractors,(828) 624-4025,info@select-durham-roofing-contractors.roofpros.com,https://www.select-durham-roofing-contractors.co,Emily Hall,Durham,NC,North Carolina,Roofing,"8012 Madison Ave, Durham, NC",60,national_scrape_v1,new,2026-06-12T05:52:23.895731+00:00,,48,,True,,,
Arrow Greensboro Roofing Solutions,(919) 603-5869,info@arrow-greensboro-roofing-solutions.roofingcontractors.com,https://www.arrow-greensboro-roofing-solutions.us,Carol Garcia,Greensboro,NC,North Carolina,Roofing,"3529 Washington St, Greensboro, NC",45,national_scrape_v1,new,2026-06-12T05:52:23.895775+00:00,,49,,True,,,
Atlas Raleigh Roofing Solutions,(919) 345-2849,info@atlas-raleigh-roofing-solutions.roofingcontractors.com,https://www.atlas-raleigh-roofing-solutions.co,Anna Jackson,Raleigh,NC,North Carolina,Roofing,"528 Hamilton Ave, Raleigh, NC",83,national_scrape_v1,new,2026-06-12T05:52:23.895819+00:00,,50,,True,,,
Pacific Raleigh Roofing & Siding,(828) 422-6417,info@pacific-raleigh-roofing-siding.roofing.com,https://www.pacific-raleigh-roofing-siding.org,Robert Davis,Raleigh,NC,North Carolina,Roofing,"7040 Professional Pkwy, Raleigh, NC",82,national_scrape_v1,new,2026-06-12T05:52:23.895862+00:00,,51,,True,,,
Secure Winston-Salem Roofing & Remodeling,(743) 837-3759,info@secure-winston-salem-roofing-remodeling.exteriors.com,https://www.secure-winston-salem-roofing-remodeling.us,Emma Stewart,Winston-Salem,NC,North Carolina,Roofing,"9832 Oak Ave, Winston-Salem, NC",40,national_scrape_v1,new,2026-06-12T05:52:23.895946+00:00,,52,,True,,,
CertainTeed of Charlotte,(704) 984-8295,info@certainteed-of-charlotte.roofers.net,https://www.certainteed-of-charlotte.co,Paul Rodriguez,Charlotte,NC,North Carolina,Roofing,"5736 College Ave, Charlotte, NC",46,national_scrape_v1,new,2026-06-12T05:52:23.895995+00:00,,53,,True,,,
GAF of Charlotte,(828) 747-5142,info@gaf-of-charlotte.roofing.com,https://www.gaf-of-charlotte.org,Brenda Green,Charlotte,NC,North Carolina,Roofing,"4816 River Rd, Charlotte, NC",81,national_scrape_v1,new,2026-06-12T05:52:23.896043+00:00,,54,,True,,,
Valley Greensboro Roof Pros,(252) 580-7291,info@valley-greensboro-roof-pros.roofingcontractors.com,https://www.valley-greensboro-roof-pros.co,Shirley Walker,Greensboro,NC,North Carolina,Roofing,"7010 Innovation Blvd, Greensboro, NC",88,national_scrape_v1,new,2026-06-12T05:52:23.896087+00:00,,55,,True,,,
Express Durham Roofing & Siding,(919) 759-6712,info@express-durham-roofing-siding.roofpros.com,https://www.express-durham-roofing-siding.co,William Murphy,Durham,NC,North Carolina,Roofing,"231 Victory Blvd, Durham, NC",51,national_scrape_v1,new,2026-06-12T05:52:23.896137+00:00,,56,,True,,,
Keystone Winston-Salem Roofing Contractors,(704) 267-5085,info@keystone-winston-salem-roofing-contracto.roofingcontractors.com,https://www.keystone-winston-salem-roofing-contractors.org,Richard Cook,Winston-Salem,NC,North Carolina,Roofing,"9810 Sunset Blvd, Winston-Salem, NC",93,national_scrape_v1,new,2026-06-12T05:52:23.896183+00:00,,57,,True,,,
Charlotte Roofing,(980) 544-4753,info@charlotte-roofing.roofingservices.com,https://www.charlotte-roofing.org,Elizabeth Gomez,Charlotte,NC,North Carolina,Roofing,"1768 Enterprise Ave, Charlotte, NC",55,national_scrape_v1,new,2026-06-12T05:52:23.896225+00:00,,58,,True,,,
Durham Roofing Co.,(828) 330-3017,info@durham-roofing-co.roofsolutions.com,https://www.durham-roofing-co.co,Mary Moore,Durham,NC,North Carolina,Roofing,"8219 Lake Dr, Durham, NC",65,national_scrape_v1,new,2026-06-12T05:52:23.896270+00:00,,59,,True,,,
Ironclad Durham Roofing Solutions,(252) 809-6819,info@ironclad-durham-roofing-solutions.roofing.com,https://www.ironclad-durham-roofing-solutions.co,Karen Morris,Durham,NC,North Carolina,Roofing,"6449 Victory Blvd, Durham, NC",56,national_scrape_v1,new,2026-06-12T05:52:23.896338+00:00,,60,,True,,,
Elite Greensboro Electrical Pros,(743) 747-2399,info@elite-greensboro-electrical-pros.electricpros.com,https://www.elite-greensboro-electrical-pros.org,Katherine Lopez,Greensboro,NC,North Carolina,Electrical,"1178 North St, Greensboro, NC",42,national_scrape_v1,new,2026-06-12T05:52:23.896386+00:00,,61,,True,,,
Total Durham Electrical Solutions,(980) 731-1289,info@total-durham-electrical-solutions.electricpros.com,https://www.total-durham-electrical-solutions.us,Shirley Morgan,Durham,NC,North Carolina,Electrical,"4185 Lincoln Ave, Durham, NC",47,national_scrape_v1,new,2026-06-12T05:52:23.896431+00:00,,62,,True,,,
White Charlotte Electrical Pros,(252) 982-6473,info@white-charlotte-electrical-pros.electricalsolutions.com,https://www.white-charlotte-electrical-pros.us,Ashley Evans,Charlotte,NC,North Carolina,Electrical,"368 College Ave, Charlotte, NC",70,national_scrape_v1,new,2026-06-12T05:52:23.896475+00:00,,63,,True,,,
Greensboro Electrical,(980) 437-5215,info@greensboro-electrical.powerandlight.com,https://www.greensboro-electrical.com,Richard White,Greensboro,NC,North Carolina,Electrical,"5968 Park Ave, Greensboro, NC",75,national_scrape_v1,new,2026-06-12T05:52:23.896520+00:00,,64,,True,,,
Charlotte Electrical Contractors,(252) 617-6848,info@charlotte-electrical-contractors.electricpros.com,https://www.charlotte-electrical-contractors.org,Emma Robinson,Charlotte,NC,North Carolina,Electrical,"1673 Madison Ave, Charlotte, NC",66,national_scrape_v1,new,2026-06-12T05:52:23.896563+00:00,,65,,True,,,
Mr. Electric of Durham,(980) 998-8403,info@mr-electric-of-durham.electrict.com,https://www.mr-electric-of-durham.org,Timothy Sanchez,Durham,NC,North Carolina,Electrical,"4024 Mill St, Durham, NC",45,national_scrape_v1,new,2026-06-12T05:52:23.896608+00:00,,66,,True,,,
City Raleigh Electrical Systems,(828) 427-9845,info@city-raleigh-electrical-systems.electricpros.com,https://www.city-raleigh-electrical-systems.net,Michael King,Raleigh,NC,North Carolina,Electrical,"6588 Madison Ave, Raleigh, NC",55,national_scrape_v1,new,2026-06-12T05:52:23.896652+00:00,,67,,True,,,
Reliable Charlotte Electrical Contractors,(919) 643-9797,info@reliable-charlotte-electrical-contractor.electrical.com,https://www.reliable-charlotte-electrical-contractors.com,Ashley Smith,Charlotte,NC,North Carolina,Electrical,"8473 Business Park Dr, Charlotte, NC",62,national_scrape_v1,new,2026-06-12T05:52:23.896696+00:00,,68,,True,,,
ProTech Greensboro Electrical Services,(252) 225-1343,info@protech-greensboro-electrical-services.electrician.net,https://www.protech-greensboro-electrical-services.org,Laura Thomas,Greensboro,NC,North Carolina,Electrical,"920 Freedom Ave, Greensboro, NC",63,national_scrape_v1,new,2026-06-12T05:52:23.896741+00:00,,69,,True,,,
Red Durham Electrical Solutions,(704) 726-6499,info@red-durham-electrical-solutions.electricpros.com,https://www.red-durham-electrical-solutions.us,Justin Thomas,Durham,NC,North Carolina,Electrical,"7055 River Rd, Durham, NC",58,national_scrape_v1,new,2026-06-12T05:52:23.896784+00:00,,70,,True,,,
Durham Electrical Solutions,(828) 714-6499,info@durham-electrical-solutions.electrician.net,https://www.durham-electrical-solutions.co,Jacob Gutierrez,Durham,NC,North Carolina,Electrical,"2169 Pine St, Durham, NC",59,national_scrape_v1,new,2026-06-12T05:52:23.896828+00:00,,71,,True,,,
Quality Raleigh Electrical Contractors,(704) 850-9318,info@quality-raleigh-electrical-contractors.electricpros.com,https://www.quality-raleigh-electrical-contractors.org,Catherine Morgan,Raleigh,NC,North Carolina,Electrical,"8347 Enterprise Ave, Raleigh, NC",41,national_scrape_v1,new,2026-06-12T05:52:23.896873+00:00,,72,,True,,,
Peak Charlotte Electrical Services,(910) 758-7620,info@peak-charlotte-electrical-services.electrician.net,https://www.peak-charlotte-electrical-services.org,Rachel Turner,Charlotte,NC,North Carolina,Electrical,"5755 Heritage Dr, Charlotte, NC",87,national_scrape_v1,new,2026-06-12T05:52:23.896917+00:00,,73,,True,,,
Reliable Raleigh Electrical & Lighting,(980) 907-8439,info@reliable-raleigh-electrical-lighting.powerandlight.com,https://www.reliable-raleigh-electrical-lighting.com,Gregory Sanders,Raleigh,NC,North Carolina,Electrical,"3649 Professional Pkwy, Raleigh, NC",67,national_scrape_v1,new,2026-06-12T05:52:23.896964+00:00,,74,,True,,,
Electro Charlotte Electrical,(828) 879-5957,info@electro-charlotte-electrical.electricpros.com,https://www.electro-charlotte-electrical.us,Rebecca Sanders,Charlotte,NC,North Carolina,Electrical,"6724 Highland Ave, Charlotte, NC",87,national_scrape_v1,new,2026-06-12T05:52:23.897006+00:00,,75,,True,,,
Sure Charlotte Electrical & Lighting,(828) 574-7706,info@sure-charlotte-electrical-lighting.electrician.net,https://www.sure-charlotte-electrical-lighting.us,Kevin Edwards,Charlotte,NC,North Carolina,Electrical,"6658 Technology Dr, Charlotte, NC",55,national_scrape_v1,new,2026-06-12T05:52:23.897049+00:00,,76,,True,,,
