business_name,phone,email,website_url,contact_name,city,state_code,state_name,industry,address,lead_score,source,status
Springfield Cooling & Heating,(417) 661-1751,info@springfield-cooling-heating.hvacpros.net,https://www.springfield-cooling-heating.co,Michelle Thomas,Springfield,MO,Missouri,HVAC,"3953 Market St, Springfield, MO",56,national_scrape_v1,new
Sure Springfield HVAC,(573) 469-1524,info@sure-springfield-hvac.hvacservices.com,https://www.sure-springfield-hvac.co,Barbara Collins,Springfield,MO,Missouri,HVAC,"9467 Madison Ave, Springfield, MO",77,national_scrape_v1,new
Payne of Saint Louis,(816) 332-7414,info@payne-of-saint-louis.hvac.com,https://www.payne-of-saint-louis.net,Robert Bailey,Saint Louis,MO,Missouri,HVAC,"6039 University Blvd, Saint Louis, MO",89,national_scrape_v1,new
Pioneer Springfield Climate Control,(314) 953-1032,info@pioneer-springfield-climate-control.heatingandcooling.net,https://www.pioneer-springfield-climate-control.co,Dorothy Mitchell,Springfield,MO,Missouri,HVAC,"9935 Commerce Dr, Springfield, MO",76,national_scrape_v1,new
Integrity Kansas City Air Systems,(573) 923-9964,info@integrity-kansas-city-air-systems.hvac.com,https://www.integrity-kansas-city-air-systems.com,Nancy Lewis,Kansas City,MO,Missouri,HVAC,"6222 Washington St, Kansas City, MO",68,national_scrape_v1,new
Golden Kansas City Air Systems,(314) 360-5747,info@golden-kansas-city-air-systems.heatingandcooling.net,https://www.golden-kansas-city-air-systems.net,Jerry Sanders,Kansas City,MO,Missouri,HVAC,"8832 3rd St, Kansas City, MO",60,national_scrape_v1,new
Climate Kansas City HVAC Services,(975) 806-6593,info@climate-kansas-city-hvac-services.acrepair.com,https://www.climate-kansas-city-hvac-services.org,Raymond Walker,Kansas City,MO,Missouri,HVAC,"466 Business Park Dr, Kansas City, MO",89,national_scrape_v1,new
United Springfield Heating & Cooling,(636) 594-4591,info@united-springfield-heating-cooling.hvacpros.net,https://www.united-springfield-heating-cooling.net,Brian Hernandez,Springfield,MO,Missouri,HVAC,"9686 2nd Ave, Springfield, MO",75,national_scrape_v1,new
Springfield Air Systems,(816) 275-8247,info@springfield-air-systems.mechanicalservices.com,https://www.springfield-air-systems.com,Patricia Adams,Springfield,MO,Missouri,HVAC,"8039 Victory Blvd, Springfield, MO",60,national_scrape_v1,new
Kansas City HVAC,(573) 924-4945,info@kansas-city-hvac.comfortsolutions.com,https://www.kansas-city-hvac.com,Justin Wood,Kansas City,MO,Missouri,HVAC,"5239 Mill St, Kansas City, MO",85,national_scrape_v1,new
Total Saint Louis Climate Control,(816) 460-2128,info@total-saint-louis-climate-control.hvacpros.net,https://www.total-saint-louis-climate-control.us,Ronald Walker,Saint Louis,MO,Missouri,HVAC,"2629 Market St, Saint Louis, MO",45,national_scrape_v1,new
Peak Kansas City Air Systems,(975) 654-5176,info@peak-kansas-city-air-systems.hvacpros.net,https://www.peak-kansas-city-air-systems.net,Brian Morgan,Kansas City,MO,Missouri,HVAC,"2399 4th Blvd, Kansas City, MO",52,national_scrape_v1,new
Sahara Columbia HVAC Services,(975) 252-9171,info@sahara-columbia-hvac-services.hvacpros.net,https://www.sahara-columbia-hvac-services.co,Jack Ortiz,Columbia,MO,Missouri,HVAC,"7320 South Ave, Columbia, MO",91,national_scrape_v1,new
Metro Kansas City Cooling & Heating,(417) 244-4587,info@metro-kansas-city-cooling-heating.heatingandcooling.net,https://www.metro-kansas-city-cooling-heating.us,Larry Hughes,Kansas City,MO,Missouri,HVAC,"2373 Cedar Ln, Kansas City, MO",69,national_scrape_v1,new
Total Kansas City Mechanical Services,(636) 703-4338,info@total-kansas-city-mechanical-services.hvacservices.com,https://www.total-kansas-city-mechanical-services.co,James Hughes,Kansas City,MO,Missouri,HVAC,"6990 Lake Dr, Kansas City, MO",44,national_scrape_v1,new
American Standard of Columbia,(417) 682-2975,info@american-standard-of-columbia.hvacservices.com,https://www.american-standard-of-columbia.co,Kevin Chavez,Columbia,MO,Missouri,HVAC,"9270 Madison Ave, Columbia, MO",40,national_scrape_v1,new
Total Kansas City Heating & Cooling,(573) 546-2962,info@total-kansas-city-heating-cooling.hvacservices.com,https://www.total-kansas-city-heating-cooling.net,Kenneth Flores,Kansas City,MO,Missouri,HVAC,"5954 School St, Kansas City, MO",53,national_scrape_v1,new
Ruud of Springfield,(975) 725-2862,info@ruud-of-springfield.comfortsolutions.com,https://www.ruud-of-springfield.us,Donald Allen,Springfield,MO,Missouri,HVAC,"4822 Jackson Dr, Springfield, MO",85,national_scrape_v1,new
Saint Louis Heating & Cooling,(636) 745-9212,info@saint-louis-heating-cooling.hvac.com,https://www.saint-louis-heating-cooling.net,Brandon Foster,Saint Louis,MO,Missouri,HVAC,"5461 Hamilton Ave, Saint Louis, MO",72,national_scrape_v1,new
Red Columbia Air Systems,(417) 939-4561,info@red-columbia-air-systems.acrepair.com,https://www.red-columbia-air-systems.org,Sandra Lee,Columbia,MO,Missouri,HVAC,"9324 East Blvd, Columbia, MO",54,national_scrape_v1,new
Rooter Saint Louis Plumbing Services,(816) 458-6331,info@rooter-saint-louis-plumbing-services.rooter.com,https://www.rooter-saint-louis-plumbing-services.co,John Wood,Saint Louis,MO,Missouri,Plumbing,"6294 Industrial Blvd, Saint Louis, MO",61,national_scrape_v1,new
Arrow Columbia Plumbing Pros,(417) 527-5489,info@arrow-columbia-plumbing-pros.pipeanddrain.com,https://www.arrow-columbia-plumbing-pros.co,Eric James,Columbia,MO,Missouri,Plumbing,"3886 Highland Ave, Columbia, MO",54,national_scrape_v1,new
Complete Kansas City Pipe & Drain,(636) 204-8801,info@complete-kansas-city-pipe-drain.plumbers.net,https://www.complete-kansas-city-pipe-drain.com,Brenda Allen,Kansas City,MO,Missouri,Plumbing,"9663 Jefferson Dr, Kansas City, MO",77,national_scrape_v1,new
Guardian Columbia Plumbing,(660) 756-1379,info@guardian-columbia-plumbing.com,https://www.guardian-columbia-plumbing.net,Maria Clark,Columbia,MO,Missouri,Plumbing,"6231 Hamilton Ave, Columbia, MO",87,national_scrape_v1,new
Express Saint Louis Plumbing Solutions,(417) 576-5235,info@express-saint-louis-plumbing-solutions.pipeanddrain.com,https://www.express-saint-louis-plumbing-solutions.com,Edward Gray,Saint Louis,MO,Missouri,Plumbing,"352 Washington St, Saint Louis, MO",59,national_scrape_v1,new
Columbia Plumbing Solutions,(975) 546-3737,info@columbia-plumbing-solutions.plumbingservices.net,https://www.columbia-plumbing-solutions.us,Samantha Patel,Columbia,MO,Missouri,Plumbing,"9614 Industrial Blvd, Columbia, MO",85,national_scrape_v1,new
Plumbing Masters of Saint Louis,(660) 650-7786,info@plumbing-masters-of-saint-louis.plumbingpros.com,https://www.plumbing-masters-of-saint-louis.com,Emily Lee,Saint Louis,MO,Missouri,Plumbing,"6610 School St, Saint Louis, MO",67,national_scrape_v1,new
Saint Louis Drain Cleaning,(816) 241-9749,info@saint-louis-drain-cleaning.rooter.com,https://www.saint-louis-drain-cleaning.com,Janet Jimenez,Saint Louis,MO,Missouri,Plumbing,"508 Oak Ave, Saint Louis, MO",88,national_scrape_v1,new
Express Columbia Plumbing & Drain,(816) 591-4459,info@express-columbia-plumbing-drain.rooter.com,https://www.express-columbia-plumbing-drain.org,Pamela Hughes,Columbia,MO,Missouri,Plumbing,"902 North St, Columbia, MO",84,national_scrape_v1,new
Blue Saint Louis Rooter & Plumbing,(816) 677-4746,info@blue-saint-louis-rooter-plumbing.com,https://www.blue-saint-louis-rooter-plumbing.com,George King,Saint Louis,MO,Missouri,Plumbing,"6396 River Rd, Saint Louis, MO",41,national_scrape_v1,new
Guardian Springfield Rooter & Plumbing,(816) 908-6137,info@guardian-springfield-rooter-plumbing.plumbers.net,https://www.guardian-springfield-rooter-plumbing.co,Kathleen Brown,Springfield,MO,Missouri,Plumbing,"6312 Elm St, Springfield, MO",47,national_scrape_v1,new
Integrity Saint Louis Rooter & Plumbing,(636) 332-5323,info@integrity-saint-louis-rooter-plumbing.drainpros.com,https://www.integrity-saint-louis-rooter-plumbing.us,Katherine Taylor,Saint Louis,MO,Missouri,Plumbing,"5990 Sunset Blvd, Saint Louis, MO",70,national_scrape_v1,new
Mr. Rooter of Columbia,(636) 750-2352,info@mr-rooter-of-columbia.plumbers.net,https://www.mr-rooter-of-columbia.co,Tyler Watson,Columbia,MO,Missouri,Plumbing,"6506 Lake Dr, Columbia, MO",49,national_scrape_v1,new
Pride Saint Louis Rooter & Plumbing,(975) 865-7870,info@pride-saint-louis-rooter-plumbing.com,https://www.pride-saint-louis-rooter-plumbing.net,Melissa Ruiz,Saint Louis,MO,Missouri,Plumbing,"109 Technology Dr, Saint Louis, MO",88,national_scrape_v1,new
United Columbia Plumbing & Heating,(573) 816-4343,info@united-columbia-plumbing-heating.rooter.com,https://www.united-columbia-plumbing-heating.co,Timothy Roberts,Columbia,MO,Missouri,Plumbing,"7601 Market St, Columbia, MO",95,national_scrape_v1,new
Springfield Pipe & Drain,(975) 517-1735,info@springfield-pipe-drain.plumbingpros.com,https://www.springfield-pipe-drain.co,Laura Nguyen,Springfield,MO,Missouri,Plumbing,"5881 Victory Blvd, Springfield, MO",80,national_scrape_v1,new
Rooter-Man of Kansas City,(314) 249-3998,info@rooter-man-of-kansas-city.drainpros.com,https://www.rooter-man-of-kansas-city.com,Nancy Rogers,Kansas City,MO,Missouri,Plumbing,"8666 Cedar Ln, Kansas City, MO",75,national_scrape_v1,new
Heritage Kansas City Pipe & Drain,(314) 564-8501,info@heritage-kansas-city-pipe-drain.plumbing.com,https://www.heritage-kansas-city-pipe-drain.co,Patrick Brooks,Kansas City,MO,Missouri,Plumbing,"3107 College Ave, Kansas City, MO",43,national_scrape_v1,new
Eagle Springfield Plumbing Services,(314) 545-5315,info@eagle-springfield-plumbing-services.plumbers.net,https://www.eagle-springfield-plumbing-services.us,Andrew Watson,Springfield,MO,Missouri,Plumbing,"490 College Ave, Springfield, MO",63,national_scrape_v1,new
Service Springfield Drain Cleaning,(636) 973-1172,info@service-springfield-drain-cleaning.rooter.com,https://www.service-springfield-drain-cleaning.us,Thomas Clark,Springfield,MO,Missouri,Plumbing,"3402 West St, Springfield, MO",81,national_scrape_v1,new
Reliant Saint Louis Roof Pros,(417) 412-5924,info@reliant-saint-louis-roof-pros.roofing.com,https://www.reliant-saint-louis-roof-pros.us,Cynthia Wilson,Saint Louis,MO,Missouri,Roofing,"6675 Industrial Blvd, Saint Louis, MO",85,national_scrape_v1,new
City Columbia Roofing Co.,(636) 481-8798,info@city-columbia-roofing-co.roofers.net,https://www.city-columbia-roofing-co.org,Rebecca Williams,Columbia,MO,Missouri,Roofing,"2555 Madison Ave, Columbia, MO",90,national_scrape_v1,new
Modern Saint Louis Roofing & Siding,(660) 790-6306,info@modern-saint-louis-roofing-siding.roofpros.com,https://www.modern-saint-louis-roofing-siding.com,Jason Morales,Saint Louis,MO,Missouri,Roofing,"7765 Mill St, Saint Louis, MO",73,national_scrape_v1,new
Pride Kansas City Roofing & Siding,(816) 428-5956,info@pride-kansas-city-roofing-siding.roofing.com,https://www.pride-kansas-city-roofing-siding.org,Gary Allen,Kansas City,MO,Missouri,Roofing,"9649 Oak Ave, Kansas City, MO",46,national_scrape_v1,new
Allied Columbia Roof Pros,(975) 338-9060,info@allied-columbia-roof-pros.roofsolutions.com,https://www.allied-columbia-roof-pros.net,Kimberly Gutierrez,Columbia,MO,Missouri,Roofing,"9293 Market St, Columbia, MO",51,national_scrape_v1,new
Front Range Saint Louis Roofing Solutions,(975) 834-8561,info@front-range-saint-louis-roofing-solution.exteriors.com,https://www.front-range-saint-louis-roofing-solutions.co,Nicholas Phillips,Saint Louis,MO,Missouri,Roofing,"6594 Liberty Ave, Saint Louis, MO",51,national_scrape_v1,new
Kansas City Roofing Contractors,(314) 685-6256,info@kansas-city-roofing-contractors.roofingcontractors.com,https://www.kansas-city-roofing-contractors.org,Sharon Morris,Kansas City,MO,Missouri,Roofing,"6321 Technology Dr, Kansas City, MO",91,national_scrape_v1,new
CertainTeed of Columbia,(636) 404-3260,info@certainteed-of-columbia.exteriors.com,https://www.certainteed-of-columbia.co,Stephanie Garcia,Columbia,MO,Missouri,Roofing,"290 Heritage Dr, Columbia, MO",75,national_scrape_v1,new
Metro Saint Louis Roofing & Siding,(573) 344-5317,info@metro-saint-louis-roofing-siding.roofingcontractors.com,https://www.metro-saint-louis-roofing-siding.org,Samantha Nguyen,Saint Louis,MO,Missouri,Roofing,"937 University Blvd, Saint Louis, MO",68,national_scrape_v1,new
IKO of Springfield,(417) 701-9136,info@iko-of-springfield.roofingservices.com,https://www.iko-of-springfield.org,Dorothy Reed,Springfield,MO,Missouri,Roofing,"1865 Main St, Springfield, MO",74,national_scrape_v1,new
United Columbia Roofing Co.,(660) 219-6721,info@united-columbia-roofing-co.roofpros.com,https://www.united-columbia-roofing-co.net,Nicholas Sanchez,Columbia,MO,Missouri,Roofing,"2947 Heritage Dr, Columbia, MO",94,national_scrape_v1,new
GAF of Kansas City,(636) 260-9464,info@gaf-of-kansas-city.roofingservices.com,https://www.gaf-of-kansas-city.co,Diane Edwards,Kansas City,MO,Missouri,Roofing,"9270 Broadway, Kansas City, MO",47,national_scrape_v1,new
GAF of Columbia,(816) 721-8772,info@gaf-of-columbia.roofing.com,https://www.gaf-of-columbia.net,David Stewart,Columbia,MO,Missouri,Roofing,"1435 Commerce Dr, Columbia, MO",69,national_scrape_v1,new
Blue Saint Louis Roofing & Siding,(573) 398-5177,info@blue-saint-louis-roofing-siding.roofpros.com,https://www.blue-saint-louis-roofing-siding.us,Jonathan Reed,Saint Louis,MO,Missouri,Roofing,"4814 River Rd, Saint Louis, MO",61,national_scrape_v1,new
Columbia Roofing Co.,(975) 374-6494,info@columbia-roofing-co.roofers.net,https://www.columbia-roofing-co.org,Paul Wilson,Columbia,MO,Missouri,Roofing,"2271 Heritage Dr, Columbia, MO",67,national_scrape_v1,new
Accurate Saint Louis Roofing Services,(573) 340-9315,info@accurate-saint-louis-roofing-services.roofers.net,https://www.accurate-saint-louis-roofing-services.co,Dennis Brown,Saint Louis,MO,Missouri,Roofing,"4767 Jackson Dr, Saint Louis, MO",54,national_scrape_v1,new
Triangle Saint Louis Roofing Contractors,(636) 955-8730,info@triangle-saint-louis-roofing-contractors.roofers.net,https://www.triangle-saint-louis-roofing-contractors.net,Eric Wood,Saint Louis,MO,Missouri,Roofing,"5806 Corporate Dr, Saint Louis, MO",47,national_scrape_v1,new
Easy Kansas City Roof Pros,(975) 736-4174,info@easy-kansas-city-roof-pros.roofpros.com,https://www.easy-kansas-city-roof-pros.net,Cynthia Allen,Kansas City,MO,Missouri,Roofing,"1536 Broadway, Kansas City, MO",68,national_scrape_v1,new
Total Columbia Roofing & Siding,(417) 221-5326,info@total-columbia-roofing-siding.roofsolutions.com,https://www.total-columbia-roofing-siding.org,Melissa Wood,Columbia,MO,Missouri,Roofing,"7451 Adams Blvd, Columbia, MO",53,national_scrape_v1,new
Valley Saint Louis Roofing & Remodeling,(636) 589-9312,info@valley-saint-louis-roofing-remodeling.roofingservices.com,https://www.valley-saint-louis-roofing-remodeling.com,John Garcia,Saint Louis,MO,Missouri,Roofing,"5208 Enterprise Ave, Saint Louis, MO",62,national_scrape_v1,new
City Kansas City Electric Co.,(314) 696-8391,info@city-kansas-city-electric-co.powerandlight.com,https://www.city-kansas-city-electric-co.us,Diane Clark,Kansas City,MO,Missouri,Electrical,"591 5th Ave, Kansas City, MO",90,national_scrape_v1,new
Columbia Electrical Systems,(314) 556-8878,info@columbia-electrical-systems.electricpros.com,https://www.columbia-electrical-systems.co,Nancy Clark,Columbia,MO,Missouri,Electrical,"4308 4th Blvd, Columbia, MO",90,national_scrape_v1,new
City Columbia Electrical & Lighting,(660) 318-1146,info@city-columbia-electrical-lighting.electrician.net,https://www.city-columbia-electrical-lighting.com,Nicole Rodriguez,Columbia,MO,Missouri,Electrical,"423 1st St, Columbia, MO",66,national_scrape_v1,new
Arc Columbia Electrical Systems,(660) 940-2554,info@arc-columbia-electrical-systems.powerandlight.com,https://www.arc-columbia-electrical-systems.co,Emma Ruiz,Columbia,MO,Missouri,Electrical,"5589 Broadway, Columbia, MO",63,national_scrape_v1,new
Columbia Electrical Contractors,(660) 632-6244,info@columbia-electrical-contractors.electrict.com,https://www.columbia-electrical-contractors.net,Anthony Young,Columbia,MO,Missouri,Electrical,"8595 East Blvd, Columbia, MO",42,national_scrape_v1,new
All Columbia Electrical Solutions,(417) 291-7520,info@all-columbia-electrical-solutions.electricalsolutions.com,https://www.all-columbia-electrical-solutions.com,Betty Price,Columbia,MO,Missouri,Electrical,"8652 Church St, Columbia, MO",68,national_scrape_v1,new
Saint Louis Electricians,(975) 250-3633,info@saint-louis-electricians.electrician.net,https://www.saint-louis-electricians.net,Nancy Wright,Saint Louis,MO,Missouri,Electrical,"2111 Lake Dr, Saint Louis, MO",61,national_scrape_v1,new
Premier Kansas City Electric,(314) 312-2118,info@premier-kansas-city-electric.electrician.net,https://www.premier-kansas-city-electric.com,Charles Lewis,Kansas City,MO,Missouri,Electrical,"6747 Hamilton Ave, Kansas City, MO",89,national_scrape_v1,new
Power Up Electric of Kansas City,(636) 601-6808,info@power-up-electric-of-kansas-city.electrician.net,https://www.power-up-electric-of-kansas-city.co,Gary Sanchez,Kansas City,MO,Missouri,Electrical,"2164 Liberty Ave, Kansas City, MO",74,national_scrape_v1,new
Silver Columbia Electricians,(636) 550-4414,info@silver-columbia-electricians.electricpros.com,https://www.silver-columbia-electricians.net,Kimberly Davis,Columbia,MO,Missouri,Electrical,"843 North St, Columbia, MO",93,national_scrape_v1,new
Saint Louis Electrical Systems,(573) 602-5568,info@saint-louis-electrical-systems.electrician.net,https://www.saint-louis-electrical-systems.co,Catherine Jimenez,Saint Louis,MO,Missouri,Electrical,"1996 Sunset Blvd, Saint Louis, MO",65,national_scrape_v1,new
Premier Springfield Electrical Contractors,(660) 342-7757,info@premier-springfield-electrical-contracto.electrical.com,https://www.premier-springfield-electrical-contractors.net,Edward Brooks,Springfield,MO,Missouri,Electrical,"6300 1st St, Springfield, MO",42,national_scrape_v1,new
All Kansas City Electrical Systems,(816) 669-3906,info@all-kansas-city-electrical-systems.electrical.com,https://www.all-kansas-city-electrical-systems.co,Eric James,Kansas City,MO,Missouri,Electrical,"6167 Highland Ave, Kansas City, MO",79,national_scrape_v1,new
ProTech Columbia Electrical Contractors,(816) 968-5595,info@protech-columbia-electrical-contractors.electrict.com,https://www.protech-columbia-electrical-contractors.co,Richard Carter,Columbia,MO,Missouri,Electrical,"5953 Broadway, Columbia, MO",51,national_scrape_v1,new
Fusion Saint Louis Electrical,(816) 525-7116,info@fusion-saint-louis-electrical.electricpros.com,https://www.fusion-saint-louis-electrical.net,Dorothy Moore,Saint Louis,MO,Missouri,Electrical,"4828 South Ave, Saint Louis, MO",68,national_scrape_v1,new
First Springfield Electrical,(636) 299-6813,info@first-springfield-electrical.electricpros.com,https://www.first-springfield-electrical.com,Melissa Robinson,Springfield,MO,Missouri,Electrical,"8863 College Ave, Springfield, MO",81,national_scrape_v1,new
